stamp_sec,stamp_nanosec,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z,forward_back,left_right,joystick_zone,input_source
1764375794,248700874,0.0,0.0,0.0,-0.0011111111380159855,0.004444444552063942,0.0011111111380159855,0,0,8,3
1764375794,265616054,0.0,0.0030191377736628056,0.0,-0.0033333334140479565,0.006666666828095913,0.002222222276031971,0,0,8,3
1764375794,358341356,0.0,0.0,0.0,-0.009999999776482582,0.006666666828095913,0.007777777966111898,0,0,8,3
1764375794,452842971,0.0,0.0,0.0,-0.01666666753590107,0.002222222276031971,0.0033333334140479565,0,0,8,3
1764375794,493892136,0.0,0.0,0.0,0.011111111380159855,0.0,0.0,0,0,8,3
1764375794,546286106,0.0,0.0003182348737027496,0.0,0.017777778208255768,0.004444444552063942,0.006666666828095913,0,0,8,3
1764375794,643668933,0.0,0.0,0.0,0.012222222052514553,0.0033333334140479565,0.021111110225319862,0,0,8,3
1764375794,669362215,0.0,-0.005402115173637867,0.0,0.009999999776482582,-0.006666666828095913,0.018888888880610466,0,0,8,3
1764375794,759357142,0.0,0.00284105958417058,0.0,-0.002222222276031971,-0.021111110225319862,0.002222222276031971,0,0,8,3
1764375794,813929102,0.0,0.0028601144440472126,0.0,0.0,-0.012222222052514553,-0.019999999552965164,0,0,8,3
1764375794,833666010,0.0,0.0030191377736628056,0.0,0.0,0.006666666828095913,-0.04888888821005821,0,0,8,3
1764375794,902885919,0.0,-0.003019009716808796,0.0,-0.0033333334140479565,-0.007777777966111898,0.007777777966111898,0,0,8,3
1764375794,920155912,0.0,0.0,0.0,0.008888889104127884,-0.0055555556900799274,0.007777777966111898,0,0,8,3
1764375795,18248336,0.0,0.0,0.0,0.0033333334140479565,-0.0011111111380159855,0.017777778208255768,0,0,8,3
1764375795,84414798,0.0,-0.0030200337059795856,0.0,0.006666666828095913,0.0,0.009999999776482582,0,0,8,3
1764375795,132137812,0.0,0.0,0.0,-0.0011111111380159855,-0.0055555556900799274,-0.0033333334140479565,0,0,8,3
1764375795,202091538,0.0,0.0031965982634574175,0.0,0.0011111111380159855,0.0,-0.002222222276031971,0,0,8,3
1764375795,274025352,0.0,0.0,0.0,0.013333333656191826,0.0,-0.019999999552965164,0,0,8,3
1764375795,341626635,0.0,0.0,0.0,0.0,0.0011111111380159855,0.009999999776482582,0,0,8,3
1764375795,423595548,0.0,0.00319768232293427,0.0,0.0,0.004444444552063942,0.0011111111380159855,0,0,8,3
1764375795,478469314,0.0,0.0,0.0,0.0011111111380159855,0.0055555556900799274,-0.012222222052514553,0,0,8,3
1764375795,512013880,0.0,0.0,0.0,0.0,0.0055555556900799274,-0.009999999776482582,0,0,8,3
1764375795,557499031,0.0,0.0,0.0,-0.0011111111380159855,-0.004444444552063942,0.009999999776482582,0,0,8,3
1764375795,638273077,0.0,0.0030191377736628056,0.0,0.0011111111380159855,0.0,0.002222222276031971,0,0,8,3
1764375795,687224821,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375795,768829514,0.0,0.0,0.0,0.0011111111380159855,0.0,-0.0033333334140479565,0,0,8,3
1764375795,844586152,0.0,0.0,0.0,0.0,-0.002222222276031971,0.0,0,0,8,3
1764375795,933592686,0.0,-0.0028602357488125563,0.0,-0.002222222276031971,0.0,0.0011111111380159855,0,0,8,3
1764375796,329124,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375796,40449625,0.0,-0.00603779312223196,0.0,0.0,-0.002222222276031971,-0.0033333334140479565,0,0,8,3
1764375796,117035988,0.0,0.0,0.0,0.0,0.0,0.0033333334140479565,0,0,8,3
1764375796,241683903,0.0,0.0,0.0,0.0,0.0,0.0011111111380159855,0,0,8,3
1764375796,337106540,0.0,0.0030191377736628056,0.0,0.0,0.002222222276031971,0.0,0,0,8,3
1764375796,397376552,0.0,0.0,0.0,-0.0011111111380159855,0.002222222276031971,-0.0033333334140479565,0,0,8,3
1764375796,502898143,0.0,0.0030191377736628056,0.0,0.0,0.0,0.002222222276031971,0,0,8,3
1764375796,585445827,0.0,-0.003196733770892024,0.0,0.0,0.002222222276031971,0.002222222276031971,0,0,8,3
1764375796,642868705,0.0,0.0,0.0,0.002222222276031971,0.0011111111380159855,0.002222222276031971,0,0,8,3
1764375796,663917210,0.0,0.0,0.0,-0.002222222276031971,0.0,0.0011111111380159855,0,0,8,3
1764375796,777926888,0.0,0.0025420007295906544,0.0,-0.004444444552063942,-0.0033333334140479565,-0.006666666828095913,0,0,8,3
1764375796,841934926,0.0,0.0,0.0,-0.0011111111380159855,0.0011111111380159855,-0.0033333334140479565,0,0,8,3
1764375796,897312198,0.0,0.0,0.0,-0.002222222276031971,0.0,0.0033333334140479565,0,0,8,3
1764375796,919330932,0.0,-0.0030191377736628056,0.0,0.002222222276031971,0.0,0.0,0,0,8,3
1764375796,955875888,0.0,-0.0030191377736628056,0.0,0.002222222276031971,-0.0033333334140479565,0.002222222276031971,0,0,8,3
1764375796,977653499,0.0,0.0030191377736628056,0.0,0.0,0.0,0.0,0,0,8,3
1764375797,76424529,0.0,0.0,0.0,0.0,0.0,-0.002222222276031971,0,0,8,3
1764375797,122865221,0.0,0.0,0.0,0.0,0.0033333334140479565,-0.002222222276031971,0,0,8,3
1764375797,167035468,0.0,-0.0030191377736628056,0.0,0.0,0.0,0.0033333334140479565,0,0,8,3
1764375797,217615457,0.0,0.0,0.0,0.0,0.0,-0.0011111111380159855,0,0,8,3
1764375797,259622710,0.0,-0.003196733770892024,0.0,0.002222222276031971,0.0055555556900799274,0.0,0,0,8,3
1764375797,325406455,0.0,-0.003196733770892024,0.0,0.0011111111380159855,0.0,0.0033333334140479565,0,0,8,3
1764375797,353843090,0.0,0.0030191377736628056,0.0,0.0,-0.002222222276031971,0.0055555556900799274,0,0,8,3
1764375797,401564575,0.0,0.0,0.0,0.0011111111380159855,0.0011111111380159855,-0.0033333334140479565,0,0,8,3
1764375797,423243455,0.0,0.0,0.0,0.0,0.0,-0.008888889104127884,0,0,8,3
1764375797,504202086,0.0,0.0,0.0,0.0,-0.0011111111380159855,0.0,0,0,8,3
1764375797,556066531,0.0,0.0030191377736628056,0.0,-0.002222222276031971,-0.002222222276031971,0.0033333334140479565,0,0,8,3
1764375797,570819775,0.0,0.0,0.0,0.0,-0.0033333334140479565,-0.0011111111380159855,0,0,8,3
1764375797,623520531,0.0,0.0,0.0,-0.0011111111380159855,-0.0055555556900799274,-0.002222222276031971,0,0,8,3
1764375797,660535938,0.0,0.0,0.0,0.0,-0.0011111111380159855,-0.004444444552063942,0,0,8,3
1764375797,710506418,0.0,-0.003196733770892024,0.0,-0.0011111111380159855,-0.002222222276031971,-0.002222222276031971,0,0,8,3
1764375797,734501208,0.0,0.0,0.0,0.0,-0.004444444552063942,-0.002222222276031971,0,0,8,3
1764375797,786289273,0.0,0.0,0.0,0.0,-0.0011111111380159855,0.0,0,0,8,3
1764375797,827135024,0.0,0.0028602357488125563,0.0,0.0033333334140479565,0.002222222276031971,0.0,0,0,8,3
1764375797,927397385,0.0,-0.0030191377736628056,0.0,0.0,0.0055555556900799274,0.004444444552063942,0,0,8,3
1764375798,1862274,0.0,0.0,0.0,0.0011111111380159855,0.0,0.0,0,0,8,3
1764375798,2464201,0.0,-0.0026832232251763344,0.0,0.0011111111380159855,-0.0011111111380159855,0.002222222276031971,0,0,8,3
1764375798,60724249,0.0,0.0,0.0,0.004444444552063942,-0.0011111111380159855,0.0,0,0,8,3
1764375798,135050441,0.0,0.0030191377736628056,0.0,0.0033333334140479565,0.0,0.009999999776482582,0,0,8,3
1764375798,159880583,0.0,0.0,0.0,0.002222222276031971,0.0,-0.0011111111380159855,0,0,8,3
1764375798,217615055,0.0,0.0,0.0,0.0,0.0011111111380159855,0.0,0,0,8,3
1764375798,289533864,0.0,0.0,0.0,0.0,0.0,-0.002222222276031971,0,0,8,3
1764375798,352934355,0.0,0.003196733770892024,0.0,0.0,0.0011111111380159855,-0.0011111111380159855,0,0,8,3
1764375798,377762312,0.0,0.0026832232251763344,0.0,0.0,-0.0011111111380159855,0.0011111111380159855,0,0,8,3
1764375798,419828896,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375798,466010278,0.0,-0.0030191377736628056,0.0,0.002222222276031971,-0.0011111111380159855,0.0,0,0,8,3
1764375798,518717252,0.0,-0.0030191377736628056,0.0,0.0,0.0,0.0,0,0,8,3
1764375798,591365643,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375798,659247366,0.0,0.0,0.0,-0.0011111111380159855,0.0011111111380159855,0.0011111111380159855,0,0,8,3
1764375798,693896270,0.0,0.0,0.0,0.0011111111380159855,0.0,-0.0011111111380159855,0,0,8,3
1764375798,730186961,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375798,796354281,0.0,0.0,0.0,0.0011111111380159855,0.0,0.0,0,0,8,3
1764375798,836346741,0.0,-0.0030191377736628056,0.0,0.0,0.0,0.0011111111380159855,0,0,8,3
1764375798,876401434,0.0,0.0,0.0,0.0,0.0,0.002222222276031971,0,0,8,3
1764375798,933040352,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375798,981367101,0.0,0.0028602357488125563,0.0,0.0,-0.0033333334140479565,0.0,0,0,8,3
1764375799,39481828,0.0,0.0030191377736628056,0.0,0.0,0.0,0.0,0,0,8,3
1764375799,92177590,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375799,123659839,0.0,0.0,0.0,0.0,0.0011111111380159855,0.0,0,0,8,3
1764375799,203012799,0.0,-0.0030191377736628056,0.0,0.0,0.0011111111380159855,0.0,0,0,8,3
1764375799,262635464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,3
1764375799,309110295,0.0,0.0030191377736628056,0.0,0.0,0.0011111111380159855,0.0,0,0,8,3
1764375799,333978381,0.0,-0.0028602357488125563,0.0,0.0,0.0,-0.002222222276031971,0,0,8,3
1764375799,383351275,0.0,0.0028602357488125563,0.0,0.0,0.0011111111380159855,-0.0011111111380159855,0,0,8,3
1764375799,422783359,0.0,0.0030191377736628056,0.0,0.0011111111380159855,0.0,0.0,0,0,8,3
1764375799,470651360,0.0,0.0,0.0,0.0,0.0011111111380159855,0.0,1,-4,1,3
1764375799,508419552,0.0,0.0,0.0,0.0,0.0,0.0,14,-6,1,3
1764375799,581382915,0.0,0.0,0.0,0.002222222276031971,-0.0011111111380159855,-0.0011111111380159855,30,-11,1,3
1764375799,620762335,0.0,0.0,0.0,0.0,0.0,0.0,30,-11,1,3
1764375799,646945168,0.0,0.0025423644110560417,0.0,0.0,-0.0011111111380159855,0.0011111111380159855,44,-13,0,3
1764375799,701317319,0.0,0.007944721728563309,0.0,-0.002222222276031971,-0.0011111111380159855,0.011111111380159855,52,-13,0,3
1764375799,751368544,0.0,0.002841465873643756,0.0,0.0033333334140479565,-0.002222222276031971,0.004444444552063942,60,-12,0,3
1764375799,826461508,0.0,0.008580707013607025,0.0,0.0,-0.004444444552063942,0.007777777966111898,72,-12,0,3
1764375799,904018554,0.0,0.009589795023202896,0.0,0.0,0.0,-0.0011111111380159855,72,-12,0,3
1764375799,914907882,0.0,0.00959006603807211,0.0,0.0,0.002222222276031971,-0.01666666753590107,72,-12,0,3
1764375799,981719142,0.0,0.019703900441527367,0.0,0.0,0.0011111111380159855,-0.008888889104127884,79,-13,0,3
1764375800,87051347,0.0,0.024863876402378082,0.0,0.0,0.002222222276031971,-0.008888889104127884,83,-13,0,3
1764375800,158197664,0.0,0.023817826062440872,0.0,0.0,0.0055555556900799274,-0.011111111380159855,88,-13,0,3
1764375800,192770221,0.0,0.03220456466078758,0.0,0.0033333334140479565,0.0011111111380159855,-0.014444444328546524,88,-13,0,3
1764375800,203625953,0.0,0.03522254526615143,0.0,0.0011111111380159855,0.0,-0.006666666828095913,88,-13,0,3
1764375800,231578131,0.0,0.047299351543188095,0.0,0.0,-0.002222222276031971,0.0,93,-13,0,3
1764375800,276717804,0.0,0.05307359993457794,0.0,0.0011111111380159855,-0.0033333334140479565,0.009999999776482582,100,-13,0,3
1764375800,312525362,0.0,0.055933717638254166,0.0,0.0055555556900799274,-0.009999999776482582,0.029999999329447746,100,-13,0,3
1764375800,388781407,0.0,0.06419667601585388,0.0,0.0,-0.015555555932223797,0.042222220450639725,100,-12,0,3
1764375800,416052069,0.0,0.07814241200685501,0.0,0.0033333334140479565,-0.017777778208255768,0.052222222089767456,100,-13,0,3
1764375800,484029962,0.0,0.08135760575532913,0.0,0.0033333334140479565,-0.019999999552965164,0.06333333253860474,100,-12,0,3
1764375800,510969157,0.0,0.09090915322303772,0.0,0.0011111111380159855,-0.02666666731238365,0.07777778059244156,100,-12,0,3
1764375800,574620173,0.0,0.10332200676202774,0.0,0.002222222276031971,-0.028888888657093048,0.09000000357627869,100,-12,0,3
1764375800,667512273,0.0,0.10634023696184158,0.0,0.0033333334140479565,-0.02777777798473835,0.09555555880069733,100,-1,0,3
1764375800,696091050,0.0,0.12411979585886002,0.0,0.0033333334140479565,-0.02666666731238365,0.10222221910953522,100,-1,0,3
1764375800,738941167,0.0,0.13854403793811798,0.0,0.006666666828095913,-0.023333333432674408,0.09111110866069794,100,0,0,3
1764375800,784742287,0.0,0.14760132133960724,0.0,0.004444444552063942,-0.025555554777383804,0.0833333358168602,100,0,0,3
1764375800,832538563,0.0,0.14841414988040924,0.0,0.007777777966111898,-0.018888888880610466,0.07555555552244186,100,0,0,3
1764375800,911925671,0.0,0.1509566307067871,0.0,0.0055555556900799274,-0.021111110225319862,0.07111111283302307,100,2,0,3
1764375800,972104659,0.0,0.18114817142486572,0.0,0.007777777966111898,-0.01666666753590107,0.06111111119389534,100,2,0,3
1764375801,3368483,0.0,0.18248936533927917,0.0,0.007777777966111898,-0.01666666753590107,0.07555555552244186,100,3,0,3
1764375801,28321466,0.0,0.18718621134757996,0.0,0.0055555556900799274,-0.021111110225319862,0.08888889104127884,100,3,0,3
1764375801,146445580,0.0,0.20630718767642975,0.0,0.0033333334140479565,-0.025555554777383804,0.09666666388511658,100,3,0,3
1764375801,241626303,0.0,0.21804846823215485,0.0,0.0,-0.024444444105029106,0.10111111402511597,100,5,0,3
1764375801,327324400,0.0,0.22744181752204895,0.0,0.006666666828095913,-0.02777777798473835,0.10444444417953491,100,7,0,3
1764375801,351716644,0.0,0.2388472855091095,0.0,0.0055555556900799274,-0.025555554777383804,0.10000000149011612,100,12,0,3
1764375801,389108750,0.0,0.2624874413013458,0.0,0.0,-0.024444444105029106,0.08444444090127945,100,12,0,3
1764375801,464437478,0.0,0.2562907636165619,0.0,0.0,-0.017777778208255768,0.07222222536802292,100,12,0,3
1764375801,510460466,0.0,0.29374393820762634,0.0,0.0011111111380159855,-0.015555555932223797,0.06111111119389534,100,13,0,3
1764375801,554480895,0.0,0.2625059485435486,0.0,0.0,-0.012222222052514553,0.04555555433034897,100,15,0,3
1764375801,599973109,0.0,0.2707691490650177,0.0,-0.0011111111380159855,-0.008888889104127884,0.03444444388151169,100,15,0,3
1764375801,661875654,0.0,0.30901750922203064,0.0,-0.004444444552063942,-0.0033333334140479565,0.018888888880610466,100,18,0,3
1764375801,708260091,0.0,0.28189125657081604,0.0,-0.0011111111380159855,0.0011111111380159855,0.0055555556900799274,100,18,0,3
1764375801,756951729,0.0,0.3009074330329895,0.0,0.0,0.0011111111380159855,-0.0011111111380159855,100,21,0,3
1764375801,789660854,0.0,0.30392569303512573,0.0,0.002222222276031971,0.004444444552063942,-0.017777778208255768,100,22,0,3
1764375801,842764354,0.0,0.32144835591316223,0.0,0.0011111111380159855,0.008888889104127884,-0.02222222276031971,100,23,0,3
1764375801,889676676,0.0,0.30359014868736267,0.0,-0.0011111111380159855,0.0055555556900799274,-0.03222222253680229,100,23,0,3
1764375801,958883328,0.0,0.31860727071762085,0.0,-0.002222222276031971,0.013333333656191826,-0.03999999910593033,100,23,0,3
1764375801,990497359,0.0,0.30090686678886414,0.0,0.0,0.012222222052514553,-0.04333333298563957,100,23,0,3
1764375802,36389964,0.0,0.28506970405578613,0.0,0.0,0.011111111380159855,-0.046666666865348816,100,23,0,3
1764375802,67454009,0.0,0.2872939705848694,0.0,0.0,0.009999999776482582,-0.05444444343447685,100,23,0,3
1764375802,161062194,0.0,0.30359017848968506,0.0,0.0,0.017777778208255768,-0.05999999865889549,100,23,0,3
1764375802,213393349,0.0,0.29184964299201965,0.0,-0.0011111111380159855,0.018888888880610466,-0.05999999865889549,100,23,0,3
1764375802,253263457,0.0,0.2978876531124115,0.0,-0.002222222276031971,0.012222222052514553,-0.05666666850447655,100,23,0,3
1764375802,319309388,0.0,0.31185856461524963,0.0,-0.002222222276031971,0.014444444328546524,-0.05999999865889549,100,23,0,3
1764375802,363743390,0.0,0.29184964299201965,0.0,-0.002222222276031971,0.01666666753590107,-0.05111110955476761,100,23,0,3
1764375802,427217925,0.0,0.28883060812950134,0.0,-0.002222222276031971,0.01666666753590107,-0.0533333346247673,100,23,0,3
1764375802,532687671,0.0,0.291848361492157,0.0,0.0011111111380159855,0.019999999552965164,-0.0555555559694767,100,23,0,3
1764375802,549593101,0.0,0.3058203458786011,0.0,0.0011111111380159855,0.015555555932223797,-0.0533333346247673,100,23,0,3
1764375802,657718861,0.0,0.2739463746547699,0.0,-0.0011111111380159855,0.015555555932223797,-0.04888888821005821,100,23,0,3
1764375802,776214376,0.0,0.27648937702178955,0.0,-0.0011111111380159855,0.017777778208255768,-0.05111110955476761,100,23,0,3
1764375802,847319552,0.0,0.27362877130508423,0.0,0.0033333334140479565,0.015555555932223797,-0.0555555559694767,100,23,0,3
1764375802,858689800,0.0,0.2948683798313141,0.0,0.0011111111380159855,0.01666666753590107,-0.052222222089767456,100,23,0,3
1764375802,908748835,0.0,0.2793489992618561,0.0,0.0011111111380159855,0.018888888880610466,-0.05111110955476761,100,20,0,3
1764375802,987204529,0.0,0.2945326268672943,0.0,0.0011111111380159855,0.01666666753590107,-0.0555555559694767,100,20,0,3
1764375803,11994138,0.0,0.297887921333313,0.0,0.002222222276031971,0.015555555932223797,-0.05999999865889549,100,19,0,3
1764375803,58689799,0.0,0.27648815512657166,0.0,-0.0011111111380159855,0.018888888880610466,-0.05111110955476761,100,19,0,3
1764375803,133485155,0.0,0.27648913860321045,0.0,0.0,0.017777778208255768,-0.0555555559694767,100,18,0,3
1764375803,196553608,0.0,0.27934926748275757,0.0,-0.0011111111380159855,0.018888888880610466,-0.0533333346247673,100,18,0,3
1764375803,237609233,0.0,0.29184964299201965,0.0,0.0,0.018888888880610466,-0.0555555559694767,100,17,0,3
1764375803,284449630,0.0,0.3090173602104187,0.0,-0.002222222276031971,0.012222222052514553,-0.0533333346247673,100,15,0,3
1764375803,318506290,0.0,0.2891654074192047,0.0,-0.002222222276031971,0.017777778208255768,-0.05666666850447655,100,15,0,3
1764375803,355616080,0.0,0.2736288905143738,0.0,-0.0033333334140479565,0.01666666753590107,-0.046666666865348816,100,14,0,3
1764375803,397343451,0.0,0.29184964299201965,0.0,0.002222222276031971,0.018888888880610466,-0.04888888821005821,100,13,0,3
1764375803,451024477,0.0,0.3093722462654114,0.0,0.0,0.018888888880610466,-0.04777777940034866,100,11,0,3
1764375803,502106198,0.0,0.29184970259666443,0.0,0.0033333334140479565,0.014444444328546524,-0.04555555433034897,100,9,0,3
1764375803,527772460,0.0,0.2793494164943695,0.0,0.0,0.014444444328546524,-0.04555555433034897,100,9,0,3
1764375803,588686929,0.0,0.2948688864707947,0.0,-0.0011111111380159855,0.013333333656191826,-0.041111111640930176,100,9,0,3
1764375803,638825174,0.0,0.2948688864707947,0.0,-0.0011111111380159855,0.013333333656191826,-0.046666666865348816,100,9,0,3
1764375803,725240379,0.0,0.2793493866920471,0.0,0.0,0.015555555932223797,-0.03888889029622078,100,9,0,3
1764375803,785566170,0.0,0.29184964299201965,0.0,0.0,0.012222222052514553,-0.04333333298563957,100,8,0,3
1764375803,841751950,0.0,0.309017539024353,0.0,-0.002222222276031971,0.012222222052514553,-0.04555555433034897,100,7,0,3
1764375803,866149989,0.0,0.297887921333313,0.0,-0.002222222276031971,0.007777777966111898,-0.041111111640930176,100,7,0,3
1764375803,927677734,0.0,0.30901670455932617,0.0,-0.0033333334140479565,0.012222222052514553,-0.042222220450639725,100,7,0,3
1764375803,976077676,0.0,0.31221410632133484,0.0,-0.0033333334140479565,0.007777777966111898,-0.04777777940034866,100,7,0,3
1764375804,63777150,0.0,0.28882989287376404,0.0,0.0,0.011111111380159855,-0.03888889029622078,100,7,0,3
1764375804,126420011,0.0,0.30057165026664734,0.0,-0.0011111111380159855,0.008888889104127884,-0.03888889029622078,100,4,0,3
1764375804,164495785,0.0,0.2975521385669708,0.0,0.0,0.012222222052514553,-0.031111111864447594,100,2,0,3
1764375804,203884864,0.0,0.30057165026664734,0.0,0.0011111111380159855,0.008888889104127884,-0.019999999552965164,100,2,0,3
1764375804,278846479,0.0,0.297887921333313,0.0,0.0,0.009999999776482582,-0.015555555932223797,100,0,0,3
1764375804,365918758,0.0,0.3125690817832947,0.0,-0.0033333334140479565,0.002222222276031971,-0.008888889104127884,100,-3,0,3
1764375804,381592003,0.0,0.29486867785453796,0.0,-0.0033333334140479565,0.0011111111380159855,-0.002222222276031971,100,-6,0,3
1764375804,413077879,0.0,0.3093719780445099,0.0,0.002222222276031971,0.0,0.0,100,-6,0,3
1764375804,490917505,0.0,0.2768069803714752,0.0,0.0011111111380159855,-0.006666666828095913,0.0011111111380159855,100,-9,0,3
1764375804,538258047,0.0,0.2790318429470062,0.0,0.0,-0.0011111111380159855,0.008888889104127884,100,-10,0,3
1764375804,619865360,0.0,0.3090164363384247,0.0,0.0,-0.0033333334140479565,0.019999999552965164,100,-10,0,3
1764375804,691093138,0.0,0.2915143668651581,0.0,0.0,-0.004444444552063942,0.02777777798473835,100,-10,0,3
